gesture_index,method,target_element,gesture_type,start_x,start_y,end_x,end_y,timestamp_ms,duration_ms,avg_pressure,max_pressure,touch_major,touch_minor,avg_size,max_speed_x,max_speed_y,max_speed,total_distance,max_acceleration,avg_curvature,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z,linear_x,linear_y,linear_z,mag_x,mag_y,mag_z,pointer_count,trajectory_points
40,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893524786,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0700,0.1848,9.7508,0.000611,0.000764,-0.000000,-0.0746,0.1864,9.8079,0.0046,-0.0016,-0.0572,0.4148,18.8246,4.1114,1,4
39,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893521482,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0748,0.1848,9.7460,0.000305,-0.000153,0.001527,-0.0768,0.1848,9.8080,0.0021,0.0001,-0.0620,-1.4396,18.6782,3.5746,1,4
38,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893518178,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0796,0.1801,9.7555,0.000305,0.001374,-0.000305,-0.0751,0.1861,9.8079,-0.0044,-0.0060,-0.0524,0.3538,19.3492,3.8674,1,4
37,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893514862,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0796,0.1801,9.7508,0.000305,-0.000764,0.000000,-0.0751,0.1867,9.8079,-0.0045,-0.0067,-0.0572,-1.8788,18.5074,2.0984,1,4
36,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893511556,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0748,0.1848,9.7555,-0.000305,0.000764,-0.000764,-0.0758,0.1865,9.8079,0.0010,-0.0017,-0.0524,0.1708,18.7026,4.9410,1,4
35,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893508261,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0796,0.1896,9.7454,0.000916,0.000000,-0.000458,-0.0746,0.1865,9.8079,-0.0050,0.0031,-0.0626,0.4758,18.8490,3.4770,1,4
34,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893504969,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0796,0.1848,9.7502,0.000611,0.000458,0.000000,-0.0762,0.1877,9.8079,-0.0034,-0.0028,-0.0578,1.2932,18.8002,6.0756,1,4
33,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893501665,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0748,0.1801,9.7454,0.001222,-0.000611,0.000305,-0.0752,0.1871,9.8079,0.0004,-0.0070,-0.0626,2.8548,19.0686,6.1854,1,4
32,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893498362,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0748,0.1848,9.7549,0.000458,0.000458,0.000305,-0.0765,0.1845,9.8080,0.0017,0.0003,-0.0530,0.0244,17.8608,2.8182,1,4
31,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893495064,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0742,0.1801,9.7502,-0.000153,-0.000153,0.000153,-0.0768,0.1868,9.8079,0.0026,-0.0067,-0.0578,-0.8174,17.3362,2.7328,1,4
30,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893491777,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0742,0.1944,9.7549,0.000153,0.000916,0.000611,-0.0757,0.1841,9.8080,0.0015,0.0103,-0.0530,0.5734,18.6904,5.1606,1,4
29,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893488489,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0796,0.1848,9.7508,-0.000916,-0.000000,-0.001069,-0.0770,0.1858,9.8079,-0.0025,-0.0010,-0.0572,0.4392,19.0320,2.8792,1,4
28,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893485190,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0700,0.1801,9.7460,-0.000153,0.001069,-0.000153,-0.0762,0.1854,9.8080,0.0062,-0.0054,-0.0620,-2.2204,17.8120,1.7324,1,4
27,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893481902,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0796,0.1896,9.7502,-0.000458,0.000764,0.000764,-0.0763,0.1857,9.8079,-0.0032,0.0040,-0.0578,0.5246,19.2882,4.5750,1,4
26,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893478608,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0796,0.1848,9.7502,-0.000458,-0.000153,-0.000000,-0.0760,0.1850,9.8080,-0.0035,-0.0002,-0.0578,0.1586,19.3370,3.2818,1,4
25,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893475313,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0748,0.1801,9.7502,-0.000458,0.000305,0.000153,-0.0761,0.1848,9.8080,0.0013,-0.0048,-0.0578,0.3904,18.9344,4.6238,1,4
24,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893472020,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0748,0.1848,9.7549,-0.000458,0.000764,-0.000000,-0.0757,0.1862,9.8079,0.0009,-0.0013,-0.0530,-1.8666,18.5074,2.5254,1,4
23,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893468723,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0742,0.1848,9.7549,0.000000,-0.000458,0.000153,-0.0750,0.1864,9.8079,0.0009,-0.0015,-0.0530,-1.5128,18.0926,2.8182,1,4
22,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893465421,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0790,0.1896,9.7502,0.000611,-0.000153,-0.000458,-0.0760,0.1858,9.8079,-0.0029,0.0039,-0.0578,0.1586,19.2516,5.9048,1,4
21,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893462137,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0742,0.1848,9.7502,0.000153,0.000305,-0.000000,-0.0752,0.1847,9.8080,0.0010,0.0002,-0.0578,-0.4270,18.8490,3.0256,1,4
20,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893458855,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0790,0.1753,9.7448,-0.000153,-0.000458,-0.000458,-0.0774,0.1853,9.8079,-0.0016,-0.0100,-0.0632,-0.1342,19.4712,2.9646,1,4
19,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893455571,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0742,0.1848,9.7496,0.001680,-0.000611,0.000458,-0.0778,0.1857,9.8079,0.0037,-0.0008,-0.0584,0.1830,18.8490,4.2700,1,4
18,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893452279,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0742,0.1753,9.7591,0.000305,-0.000000,0.000916,-0.0751,0.1850,9.8080,0.0009,-0.0098,-0.0488,0.0976,19.0564,4.1968,1,4
17,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893448999,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0742,0.1848,9.7543,-0.000000,-0.001374,-0.000611,-0.0759,0.1851,9.8080,0.0018,-0.0002,-0.0536,1.5128,19.1906,5.8194,1,4
16,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893445722,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0790,0.1801,9.7543,-0.000916,-0.000153,0.000305,-0.0788,0.1837,9.8080,-0.0002,-0.0037,-0.0536,0.2074,18.7392,3.7576,1,4
15,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893442424,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0790,0.1848,9.7496,-0.000305,0.000305,0.000305,-0.0773,0.1853,9.8079,-0.0017,-0.0004,-0.0584,0.7564,18.9466,5.4656,1,4
14,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893439125,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0837,0.1848,9.7496,0.001222,-0.001374,-0.000611,-0.0773,0.1853,9.8079,-0.0064,-0.0005,-0.0584,1.3420,19.2760,3.0500,1,4
13,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893435824,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0790,0.1801,9.7537,0.000305,-0.000764,-0.000458,-0.0752,0.1856,9.8080,-0.0037,-0.0055,-0.0542,-0.0244,18.5196,3.9650,1,4
12,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893432532,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0742,0.1848,9.7633,-0.000458,0.000764,0.001069,-0.0766,0.1872,9.8079,0.0024,-0.0023,-0.0446,-0.3782,18.1414,2.6596,1,4
11,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893429221,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0790,0.1896,9.7496,-0.001069,0.000764,0.001527,-0.0769,0.1848,9.8080,-0.0020,0.0048,-0.0584,3.1964,19.5566,8.2106,1,4
10,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893425917,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0694,0.1944,9.7496,-0.000305,0.000153,0.000000,-0.0758,0.1870,9.8079,0.0065,0.0074,-0.0584,0.9882,18.1536,7.8690,1,4
9,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893422576,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0790,0.1657,9.7496,-0.000764,0.001222,0.000611,-0.0758,0.1882,9.8079,-0.0032,-0.0225,-0.0583,-0.4392,19.5322,2.7694,1,4
8,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893419273,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0688,0.1896,9.7496,0.000305,0.000764,0.001222,-0.0785,0.1860,9.8079,0.0097,0.0037,-0.0584,0.9394,18.1414,6.7710,1,4
7,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893415983,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0784,0.1848,9.7537,-0.000611,-0.000153,0.001374,-0.0788,0.1894,9.8079,0.0005,-0.0046,-0.0541,2.6718,18.3854,5.6486,1,4
6,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893412690,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0640,0.1896,9.7537,-0.000916,0.000611,0.000153,-0.0805,0.1896,9.8078,0.0165,0.0000,-0.0541,2.2570,18.8734,7.0516,1,4
5,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893409404,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0544,0.1896,9.7490,0.000611,0.000611,0.000458,-0.0827,0.1896,9.8078,0.0283,0.0001,-0.0589,1.8544,18.1658,5.4900,1,4
4,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893406113,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0736,0.2040,9.7627,0.000153,-0.000458,-0.000458,-0.0840,0.1889,9.8078,0.0104,0.0151,-0.0451,1.9032,18.6294,4.5262,1,4
3,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893402800,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0927,0.1848,9.7771,-0.000458,0.000153,0.000305,-0.0894,0.1921,9.8077,-0.0033,-0.0072,-0.0306,-0.0122,17.8974,3.5136,1,4
2,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893399509,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-0.0784,0.1896,9.7531,-0.000611,0.000153,-0.000305,-0.0929,0.1944,9.8076,0.0145,-0.0048,-0.0545,-1.4518,17.2874,1.6104,1,4
1,"test4","",SWIPE,325.00,1131.00,418.00,637.00,1784893396211,156,1.0000,1.0000,0.00,0.00,1.0000,0.00,0.00,0.00,514.27,14512.55,0.00032747,-1.0181,-0.1801,9.7573,0.000916,0.000458,-0.026878,-0.0973,0.1975,9.8075,-0.9209,-0.3776,-0.0502,6.2464,23.5948,13.2492,1,4
