method,gesture_index,point_index,x,y,time_offset_ms,pressure,touch_major,touch_minor,vx_px_s,vy_px_s,accel_px_s2,curvature
"",53,5,653.00,1007.00,27,0.3543,177.00,131.00,-1400.00,-7000.00,0.0000,0.00000000
"",53,6,646.00,972.00,32,0.3858,188.00,133.00,-1400.00,-7000.00,0.0000,0.00000000
"",53,7,645.93,971.67,32,0.3858,188.00,133.00,-822.20,-7944.36,650920.8125,0.00265412
"",53,8,641.00,924.00,38,0.4252,204.00,135.00,-200.00,-11800.00,1293193.3750,0.00000004
"",53,9,640.00,865.00,43,0.4724,223.00,137.00,-90.45,-5334.96,7033825.0000,0.02905086
"",53,10,639.91,859.67,44,0.4724,223.00,137.00,618.09,-12333.01,525843.8750,0.00276190
"",53,11,643.00,798.00,49,0.5354,245.00,140.00,2800.00,-13800.00,1115453.6250,0.00000000
"",53,12,657.00,729.00,54,0.5906,267.00,143.00,1690.98,-8334.11,6529141.5000,0.03054090
"",53,13,658.69,720.67,55,0.5906,267.00,143.00,5077.26,-13916.47,1191880.0000,0.00141518
"",53,14,679.00,665.00,59,0.6457,285.00,147.00,4666.67,-9166.67,662376.0625,0.00000001
"",53,15,707.00,610.00,65,0.6850,299.00,149.00,6469.73,-12708.37,19013918.0000,0.00000000
"",53,16,713.47,597.29,66,0.6850,299.00,149.00,-2156.58,4236.12,0.0000,0.00000000
"",53,17,707.00,610.00,69,0.6850,299.00,149.00,-2156.58,4236.12,0.0000,0.00000000
"",52,0,657.00,987.00,0,0.2520,157.00,105.00,0.00,0.00,0.0000,0.00000000
"",52,1,657.00,987.00,11,0.2520,157.00,106.00,0.00,0.00,0.0000,0.00000000
"",52,2,657.00,987.00,16,0.2520,157.00,106.00,0.00,0.00,0.0000,0.00000000
"",52,3,657.00,987.00,16,0.2520,157.00,106.00,0.00,0.00,94280.8984,0.00000000
"",52,4,657.00,987.00,22,0.2835,151.00,123.00,-400.00,-400.00,0.0000,0.00000000
"",52,5,655.00,985.00,27,0.2835,152.00,123.00,-400.00,-400.00,0.0000,0.00000000
"",52,6,655.00,985.00,27,0.2835,152.00,123.00,-166.41,-1666.40,355643.6875,0.01061309
"",52,7,654.00,975.00,33,0.2913,153.00,124.00,-200.00,-3800.00,0.0000,0.00000000
"",52,8,653.00,956.00,38,0.3071,157.00,126.00,-200.00,-3800.00,0.0000,0.00000000
"",52,9,652.94,954.77,38,0.3071,157.00,126.00,-187.08,-4554.52,192763.0313,0.00217273
"",52,10,652.00,932.00,43,0.3307,165.00,130.00,0.00,-5500.00,0.0000,0.00000000
"",52,11,652.00,899.00,49,0.3701,178.00,135.00,0.00,-5500.00,0.0000,0.00000000
"",52,12,652.00,893.61,49,0.3701,178.00,135.00,200.00,-8122.71,548740.5625,0.00161748
"",52,13,653.00,853.00,54,0.4252,195.00,140.00,800.00,-10800.00,1164805.8750,0.00000002
"",52,14,657.00,799.00,59,0.4882,216.00,146.00,369.78,-4991.88,4122477.2500,0.02690253
"",52,15,657.74,789.02,61,0.4882,216.00,146.00,2315.11,-13004.06,243194.2031,0.00134986
"",52,16,667.00,737.00,65,0.5669,238.00,152.00,3200.00,-12600.00,784771.6250,0.00000000
"",52,17,683.00,674.00,70,0.6299,259.00,157.00,2234.13,-8796.88,3526688.0000,0.01914285
"",52,18,687.47,656.41,72,0.6299,259.00,157.00,6843.91,-14135.42,1853682.5000,0.00108239
"",52,19,708.00,614.00,75,0.7008,277.00,163.00,5166.67,-8833.33,265780.3438,0.00000001
"",52,20,739.00,561.00,81,0.7638,290.00,169.00,5971.80,-10209.84,11828069.0000,0.00000000
"",52,21,750.94,540.58,83,0.7638,290.00,169.00,-5971.80,10209.84,0.0000,0.00000000
"",52,22,739.00,561.00,85,0.7638,290.00,169.00,-5971.80,10209.84,0.0000,0.00000000
"",51,0,699.00,1089.00,0,0.2205,142.00,102.00,0.00,0.00,0.0000,0.00000000
"",51,1,699.00,1089.00,11,0.2205,142.00,102.00,0.00,0.00,0.0000,0.00000000
"",51,2,699.00,1089.00,11,0.2205,142.00,102.00,0.00,0.00,94280.8984,0.00000000
"",51,3,699.00,1089.00,17,0.2441,153.00,105.00,-400.00,-400.00,53034.7383,0.00002698
"",51,4,697.00,1087.00,22,0.2520,153.00,106.00,-212.46,-212.52,1656095.5000,5.86941195
"",51,5,696.79,1086.79,23,0.2520,153.00,106.00,-946.88,-1696.87,120831.4453,0.02172187
"",51,6,693.00,1080.00,27,0.2520,154.00,107.00,-833.33,-2166.67,5047.8911,0.00000095
"",51,7,688.00,1067.00,33,0.2677,156.00,110.00,-844.18,-2194.95,1271326.6250,0.04867253
"",51,8,687.16,1064.81,34,0.2677,156.00,110.00,-1038.96,-3451.26,187437.3125,0.00487142
"",51,9,683.00,1051.00,38,0.2835,160.00,114.00,-1000.00,-4200.00,314983.7500,0.00000008
"",51,10,678.00,1030.00,43,0.3071,167.00,119.00,-635.22,-2667.91,2017702.7500,0.02617759
"",51,11,676.73,1024.66,45,0.3071,167.00,119.00,-1182.39,-6666.05,383513.8125,0.00136668
"",51,12,672.00,998.00,49,0.3465,178.00,124.00,-1200.00,-8200.00,421443.7813,0.00000003
"",51,13,666.00,957.00,54,0.3858,192.00,129.00,-894.87,-6114.99,3099558.0000,0.00073683
"",51,14,664.21,944.77,56,0.3858,192.00,129.00,-1736.76,-12256.67,966977.9375,0.00110442
"",51,15,659.00,908.00,59,0.4331,208.00,134.00,-833.33,-9500.00,141348.7656,0.00000000
"",51,16,654.00,851.00,65,0.4803,225.00,139.00,-907.44,-10344.85,1654551.3750,0.00669857
"",51,17,652.19,830.31,67,0.4803,225.00,139.00,271.63,-13436.77,1023376.8125,0.00176099
"",51,18,653.00,790.00,70,0.5433,242.00,144.00,1166.67,-10500.00,621497.3125,0.00000000
"",51,19,660.00,727.00,76,0.5984,258.00,149.00,1578.46,-14206.18,2385941.5000,0.00981942
"",51,20,663.16,698.59,78,0.5984,258.00,149.00,5281.03,-11195.88,39681.6289,0.00023025
"",51,21,679.00,665.00,81,0.6378,270.00,153.00,5400.00,-11200.00,2486765.0000,0.00000000
"",51,22,706.00,609.00,86,0.6850,279.00,159.00,0.00,0.00,0.0000,0.00000000
"",51,23,706.00,609.00,90,0.6850,279.00,159.00,0.00,0.00,0.0000,0.00000000
"",50,0,614.00,984.00,0,0.2441,144.00,108.00,0.00,0.00,0.0000,0.00000000
"",50,1,614.00,984.00,11,0.2756,152.00,117.00,0.00,0.00,0.0000,0.00000000
"",50,2,614.00,984.00,17,0.2756,153.00,118.00,0.00,0.00,600925.2500,0.00000000
"",50,3,614.00,984.00,19,0.2756,153.00,118.00,-666.67,-1000.00,283278.9063,0.13867506
"",50,4,612.00,981.00,22,0.2835,154.00,119.00,-500.00,-1833.33,39863.3203,0.00000025
"",50,5,609.00,970.00,28,0.2992,158.00,122.00,-562.93,-2064.09,1280300.2500,0.06706134
"",50,6,607.87,965.87,30,0.2992,158.00,122.00,-624.72,-4623.94,141796.4844,0.00639511
"",50,7,606.00,952.00,33,0.3150,163.00,126.00,-200.00,-4600.00,153478.2031,0.00000000
"",50,8,605.00,929.00,38,0.3465,171.00,132.00,-166.67,-3833.33,1831227.8750,0.02606233
"",50,9,604.50,917.50,41,0.3465,171.00,132.00,750.00,-9250.00,1546726.1250,0.00289326
"",50,10,606.00,899.00,43,0.3937,182.00,138.00,1000.00,-6166.67,0.0000,0.00000000
"",50,11,612.00,862.00,49,0.4331,193.00,144.00,1000.00,-6166.67,1890726.3750,0.00079751
"",50,12,615.00,843.50,52,0.4331,193.00,144.00,2000.00,-11750.00,1079641.1250,0.00196369
"",50,13,619.00,820.00,54,0.4803,206.00,150.00,2200.00,-9600.00,328295.2500,0.00000000
"",50,14,630.00,772.00,59,0.5276,219.00,156.00,1833.33,-8000.00,111111.0000,0.00036846
"",50,15,635.50,748.00,62,0.5276,219.00,156.00,1833.33,-8333.33,621130.0000,0.00486496
"",50,16,641.00,723.00,65,0.5748,231.00,161.00,3200.00,-9600.00,289218.1875,0.00245737
"",50,17,657.00,675.00,70,0.6220,241.00,166.00,4168.18,-8525.85,659733.6875,0.00000013
"",50,18,673.67,640.90,74,0.6220,241.00,166.00,5327.27,-10896.61,3983455.5000,0.00658144
"",50,19,679.00,630.00,75,0.6614,249.00,171.00,4500.00,-7000.00,381129.7813,0.00161288
"",50,20,706.00,588.00,81,0.6850,253.00,175.00,6246.02,-8476.75,1361307.7500,0.00000005
"",50,21,730.98,554.09,85,0.6850,253.00,175.00,3015.93,-4093.02,5084154.5000,0.00000000
"",50,22,734.00,550.00,86,0.7008,253.00,178.00,0.00,0.00,0.0000,0.00000000
"",50,23,734.00,550.00,90,0.7008,253.00,178.00,0.00,0.00,0.0000,0.00000000
"",49,0,578.00,1010.00,0,0.2205,141.00,103.00,0.00,0.00,0.0000,0.00000000
"",49,1,578.00,1010.00,10,0.2283,141.00,104.00,0.00,0.00,0.0000,0.00000000
"",49,2,578.00,1010.00,16,0.2283,141.00,105.00,0.00,0.00,0.0000,0.00000000
"",49,3,578.00,1010.00,18,0.2283,141.00,105.00,0.00,0.00,0.0000,0.00000000
"",49,4,578.00,1010.00,21,0.2362,142.00,106.00,0.00,0.00,0.0000,0.00000000
"",49,5,578.00,1010.00,26,0.2362,143.00,108.00,0.00,0.00,0.0000,0.00000000
"",49,6,578.00,1010.00,29,0.2283,141.00,105.00,0.00,0.00,0.0000,0.00000000
"",49,7,578.00,1010.00,32,0.2441,144.00,111.00,0.00,0.00,0.0000,0.00000000
"",49,8,578.00,1010.00,37,0.2520,144.00,112.00,0.00,0.00,0.0000,0.00000000
"",49,9,578.00,1010.00,40,0.2283,141.00,105.00,0.00,0.00,0.0000,0.00000000
"",49,10,578.00,1010.00,42,0.2598,146.00,114.00,0.00,0.00,0.0000,0.00000000
"",49,11,578.00,1010.00,48,0.4331,174.00,161.00,0.00,0.00,372678.0313,0.00000000
"",49,12,578.00,1010.00,50,0.2283,141.00,105.00,-333.33,-666.67,911382.0000,0.69765323
"",49,13,577.00,1008.00,53,0.4331,175.00,161.00,-400.00,-3400.00,119699.0859,0.00181133
"",49,14,575.00,991.00,58,0.4409,178.00,161.00,-363.40,-3997.38,249054.8125,0.00000024
"",49,15,573.55,975.01,62,0.4409,178.00,161.00,-273.19,-3005.25,1397854.6250,0.01789490
"",49,16,573.00,969.00,64,0.4567,184.00,160.00,-200.00,-5800.00,479768.5313,0.00167615
"",49,17,572.00,940.00,69,0.4803,195.00,159.00,0.00,-8190.49,11886.5967,0.00000000
"",49,18,572.00,907.24,73,0.4803,195.00,159.00,0.00,-8238.04,1129173.1250,0.01227923
"",49,19,572.00,899.00,74,0.5197,210.00,159.00,833.33,-9000.00,927765.0000,0.00200473
"",49,20,577.00,845.00,80,0.5669,231.00,159.00,2316.97,-14365.23,2488290.2500,0.00000001
"",49,21,586.27,787.54,84,0.5669,231.00,159.00,732.12,-4539.06,17855548.0000,0.02749627
"",49,22,587.00,783.00,85,0.6220,253.00,159.00,3000.00,-22250.00,5612834.0000,0.00000000
"",49,23,599.00,694.00,89,0.6614,273.00,156.00,0.00,0.00,0.0000,0.00000000
"",49,24,599.00,694.00,95,0.6614,273.00,156.00,0.00,0.00,0.0000,0.00000000
"",48,0,598.00,976.00,0,0.1811,129.00,93.00,0.00,0.00,0.0000,0.00000000
"",48,1,598.00,976.00,11,0.1811,130.00,93.00,0.00,0.00,0.0000,0.00000000
"",48,2,598.00,976.00,14,0.1811,130.00,93.00,0.00,0.00,0.0000,0.00000000
"",48,3,598.00,976.00,17,0.1890,132.00,95.00,0.00,0.00,0.0000,0.00000000
"",48,4,598.00,976.00,22,0.1969,135.00,97.00,0.00,0.00,0.0000,0.00000000
"",48,5,598.00,976.00,25,0.1811,130.00,93.00,0.00,0.00,0.0000,0.00000000
"",48,6,598.00,976.00,28,0.3071,165.00,120.00,0.00,0.00,0.0000,0.00000000
"",48,7,598.00,976.00,33,0.3071,166.00,121.00,0.00,0.00,707106.7500,0.00000000
"",48,8,598.00,976.00,35,0.1811,130.00,93.00,-1000.00,-1000.00,718022.0000,0.32998320
"",48,9,595.00,973.00,38,0.3150,167.00,122.00,-200.00,-3000.00,100221.9766,0.00000000
"",48,10,594.00,958.00,43,0.3307,170.00,125.00,-166.67,-2500.00,785674.1875,0.00941862
"",48,11,593.50,950.50,46,0.3307,170.00,125.00,-500.00,-4833.33,485086.1875,0.00900670
"",48,12,592.00,936.00,49,0.3543,177.00,130.00,0.00,-6200.00,305687.4688,0.00374055
"",48,13,592.00,905.00,54,0.3937,189.00,135.00,718.93,-7548.80,413460.7188,0.00000000
"",48,14,594.88,874.80,58,0.3937,189.00,135.00,562.13,-5902.40,2360922.5000,0.01429376
"",48,15,596.00,863.00,60,0.4409,204.00,141.00,2000.00,-10400.00,349786.8125,0.00189162
"",48,16,606.00,811.00,65,0.5118,223.00,148.00,3304.32,-11565.13,474669.1250,0.00000000
"",48,17,619.22,764.74,69,0.5118,223.00,148.00,2782.71,-9739.50,2600764.7500,0.01204901
"",48,18,622.00,755.00,70,0.5827,244.00,154.00,4600.00,-11600.00,397762.5000,0.00140563
"",48,19,645.00,697.00,75,0.6535,263.00,160.00,5005.21,-9652.91,882549.6250,0.00000002
"",48,20,670.03,648.74,80,0.6535,263.00,160.00,2973.94,-5735.47,5729305.0000,0.03434544
"",48,21,673.00,643.00,81,0.7087,279.00,165.00,6800.00,-10000.00,417187.1250,0.00177383
"",48,22,707.00,593.00,86,0.7717,291.00,171.00,6953.92,-7919.75,1734929.2500,0.00000006
"",48,23,741.77,553.40,91,0.7717,291.00,171.00,1230.41,-1401.25,8040268.5000,0.10325018
"",48,24,743.00,552.00,92,0.8031,297.00,175.00,6800.00,-7200.00,1980706.8750,0.00000000
"",48,25,777.00,516.00,97,0.8268,296.00,179.00,0.00,0.00,0.0000,0.00000000
"",48,26,777.00,516.00,101,0.8268,296.00,179.00,0.00,0.00,0.0000,0.00000000
"",47,0,695.00,1061.00,0,0.1654,133.00,82.00,0.00,0.00,0.0000,0.00000000
"",47,1,695.00,1061.00,11,0.1654,134.00,83.00,0.00,0.00,235702.2656,0.00000000
"",47,2,695.00,1061.00,14,0.1654,134.00,83.00,-500.00,500.00,263523.1250,0.47140452
"",47,3,694.00,1062.00,16,0.1732,134.00,85.00,-333.33,1000.00,87841.0469,0.00000000
"",47,4,692.00,1068.00,22,0.1811,135.00,88.00,-500.00,1500.00,424918.2813,0.08432741
"",47,5,691.00,1071.00,24,0.1811,135.00,88.00,-666.67,666.67,157134.8594,0.10606602
"",47,6,689.00,1073.00,27,0.1890,137.00,92.00,-200.00,600.00,21081.8496,0.00000000
"",47,7,688.00,1076.00,32,0.1969,139.00,95.00,-166.67,500.00,111111.1094,0.12649110
"",47,8,687.50,1077.50,35,0.1969,139.00,95.00,-166.67,166.67,95581.3984,1.69705629
"",47,9,687.00,1078.00,38,0.2126,141.00,98.00,-400.00,0.00,73327.6016,0.45619965
"",47,10,685.00,1078.00,43,0.2205,144.00,100.00,-364.96,-364.96,33544.8438,0.00000000
"",47,11,683.54,1076.54,47,0.2205,144.00,100.00,-270.08,-270.08,624005.6875,1.45408416
"",47,12,683.00,1076.00,49,0.2283,147.00,101.00,-800.00,-1400.00,81237.5859,0.00187006
"",47,13,679.00,1069.00,54,0.2992,160.00,121.00,-980.06,-1764.10,51335.3828,0.00000046
"",47,14,675.08,1061.94,58,0.2992,160.00,121.00,-1079.77,-1943.60,728265.6875,0.05566699
"",47,15,674.00,1060.00,59,0.2992,161.00,122.00,-1166.67,-2666.67,311675.5313,0.00480679
"",47,16,667.00,1044.00,65,0.3071,162.00,122.00,-2133.65,-4267.30,373568.0313,0.00000000
"",47,17,658.47,1026.93,69,0.3071,162.00,122.00,-1465.39,-2930.79,1937799.3750,0.04859410
"",47,18,657.00,1024.00,70,0.3071,165.00,123.00,-1833.33,-4833.33,799575.5625,0.00656100
"",47,19,646.00,995.00,76,0.3307,173.00,124.00,-2509.80,-9582.86,1528439.0000,0.00000001
"",47,20,635.96,956.67,80,0.3307,173.00,124.00,-960.82,-3668.58,6811162.0000,0.04868606
"",47,21,635.00,953.00,81,0.3622,184.00,127.00,-2000.00,-10400.00,343245.7500,0.00222147
"",47,22,625.00,901.00,86,0.4016,199.00,131.00,-999.54,-11794.46,0.0000,0.00000000
"",47,23,620.00,842.03,91,0.4016,199.00,131.00,-999.54,-11794.46,0.0000,0.00000000
"",47,24,620.00,842.00,91,0.4488,215.00,135.00,-166.67,-10500.00,542378.5000,0.00032981
"",47,25,619.00,779.00,97,0.5039,231.00,140.00,0.00,-13750.00,1341369.6250,0.00000000
"",47,26,619.00,724.00,101,0.0079,101.00,0.00,0.00,-8384.52,6987101.5000,0.00000000
"",47,27,619.00,707.23,103,0.0079,101.00,0.00,0.00,5589.68,0.0000,0.00000000
"",47,28,619.00,724.00,106,0.0079,101.00,0.00,0.00,5589.68,0.0000,0.00000000
"",46,0,659.00,937.00,0,0.2520,162.00,102.00,0.00,0.00,128564.8672,0.00000000
"",46,1,659.00,937.00,11,0.2520,163.00,103.00,-200.00,-1400.00,92181.1094,0.00000086
"",46,2,658.00,930.00,16,0.2677,165.00,106.00,-134.83,-943.73,2039497.8750,0.41499677
"",46,3,657.60,927.17,19,0.2677,165.00,106.00,134.83,-7056.27,235940.9063,0.00185817
"",46,4,658.00,906.00,22,0.2913,170.00,113.00,400.00,-6400.00,410666.3438,0.00000002
"",46,5,660.00,874.00,27,0.3386,180.00,120.00,271.91,-4350.67,1347721.6250,0.00948356
"",46,6,660.82,860.95,30,0.3386,180.00,120.00,1061.42,-8316.00,572566.8125,0.00058167
"",46,7,664.00,836.00,33,0.3858,195.00,129.00,1400.00,-10000.00,336584.2188,0.00000000
"",46,8,671.00,786.00,38,0.4567,214.00,137.00,1166.67,-8333.33,949333.8750,0.00292168
"",46,9,674.50,761.00,41,0.4567,214.00,137.00,2166.67,-11000.00,433902.7500,0.00165578
"",46,10,681.00,728.00,44,0.5276,236.00,144.00,3000.00,-12000.00,618465.8750,0.00000000
"",46,11,696.00,668.00,49,0.6063,258.00,151.00,3750.00,-15000.00,2648702.5000,0.00608717
"",46,12,703.50,638.00,51,0.6063,258.00,151.00,5500.00,-10000.00,3804237.2500,0.00000000
"",46,13,720.00,608.00,54,0.6772,279.00,156.00,0.00,0.00,0.0000,0.00000000
"",46,14,720.00,608.00,58,0.6772,279.00,156.00,0.00,0.00,0.0000,0.00000000
"",45,0,742.00,1127.00,0,0.2126,139.00,100.00,0.00,0.00,0.0000,0.00000000
"",45,1,742.00,1127.00,10,0.2126,140.00,100.00,0.00,0.00,0.0000,0.00000000
"",45,2,742.00,1127.00,16,0.2126,141.00,100.00,0.00,0.00,0.0000,0.00000000
"",45,3,742.00,1127.00,18,0.2126,141.00,100.00,0.00,0.00,175682.0938,0.00000000
"",45,4,742.00,1127.00,21,0.2126,141.00,100.00,-500.00,-166.67,43920.5234,0.00000000
"",45,5,739.00,1126.00,27,0.2677,156.00,113.00,-750.00,-250.00,818620.1250,1.09625626
"",45,6,737.50,1125.50,29,0.2677,156.00,113.00,-1166.67,-1833.33,95581.3984,0.00757942
"",45,7,734.00,1120.00,32,0.2756,157.00,114.00,-1400.00,-2000.00,81377.0469,0.00000000
"",45,8,727.00,1110.00,37,0.2756,159.00,114.00,-1166.67,-1666.67,675862.5000,0.11436258
"",45,9,723.50,1105.00,40,0.2756,159.00,114.00,-833.33,-3666.67,368011.0000,0.01943648
"",45,10,721.00,1094.00,43,0.2913,163.00,116.00,-1800.00,-4200.00,152315.4531,0.00000000
"",45,11,712.00,1073.00,48,0.3150,170.00,120.00,-1500.00,-3500.00,1116653.0000,0.02314213
"",45,12,707.50,1062.50,51,0.3150,170.00,120.00,-1833.33,-6833.33,407642.9375,0.00034512
"",45,13,702.00,1042.00,54,0.3386,180.00,123.00,-2200.00,-8000.00,276566.2813,0.00000000
"",45,14,691.00,1002.00,59,0.3858,194.00,129.00,-1833.33,-6666.67,2448387.0000,0.01075697
"",45,15,685.50,982.00,62,0.3858,194.00,129.00,-2250.00,-14000.00,2541666.7500,0.00027768
"",45,16,681.00,954.00,64,0.4331,208.00,134.00,-1333.33,-9000.00,758185.8125,0.00000000
"",45,17,673.00,900.00,70,0.4882,223.00,140.00,-2000.00,-13500.00,1872683.8750,0.00406533
"",45,18,669.00,873.00,72,0.4882,223.00,140.00,0.00,-10333.33,124226.0547,0.00104058
"",45,19,669.00,842.00,75,0.5276,237.00,145.00,333.33,-10500.00,806076.8750,0.00307550
"",45,20,671.00,779.00,81,0.5827,251.00,150.00,2508.00,-14819.98,2307317.5000,0.00000000
"",45,21,681.03,719.72,85,0.5827,251.00,150.00,968.02,-5720.09,7886061.0000,0.05273158
"",45,22,682.00,714.00,86,0.6299,263.00,155.00,4000.00,-13000.00,2720294.0000,0.00000000
"",45,23,702.00,649.00,91,0.6614,270.00,157.00,0.00,0.00,0.0000,0.00000000
"",45,24,702.00,649.00,95,0.6614,270.00,157.00,0.00,0.00,0.0000,0.00000000
"",44,0,703.00,1107.00,0,0.2047,141.00,94.00,0.00,0.00,138468.6094,0.00000000
"",44,1,703.00,1107.00,11,0.3701,172.00,139.00,-600.00,-1400.00,50771.8281,0.00000000
"",44,2,700.00,1100.00,16,0.3780,173.00,140.00,-500.00,-1166.67,1756820.8750,0.09055612
"",44,3,698.50,1096.50,19,0.3780,173.00,140.00,-2166.67,-6166.67,255796.9375,0.00222825
"",44,4,692.00,1078.00,22,0.3858,177.00,140.00,-2200.00,-5400.00,254642.1406,0.00302007
"",44,5,681.00,1051.00,27,0.4016,184.00,140.00,-2164.12,-6672.71,0.0000,0.00000000
"",44,6,670.18,1017.64,32,0.4016,184.00,140.00,-2164.12,-6672.71,0.0000,0.00000000
"",44,7,669.00,1014.00,32,0.4331,198.00,141.00,-2000.00,-8500.00,641127.9375,0.00201129
"",44,8,657.00,963.00,38,0.4724,216.00,141.00,-1959.78,-12346.56,0.0000,0.00000000
"",44,9,647.20,901.27,43,0.4724,216.00,141.00,-1959.78,-12346.56,0.0000,0.00000000
"",44,10,647.00,900.00,43,0.5276,238.00,143.00,-800.00,-14000.00,444022.0938,0.00139259
"",44,11,643.00,830.00,48,0.5827,261.00,144.00,666.67,-12333.33,0.0000,0.00000000
"",44,12,647.00,756.00,54,0.6457,285.00,147.00,666.67,-12333.33,0.0000,0.00000000
"",44,13,647.38,749.06,54,0.6457,285.00,147.00,3124.93,-13611.16,2793054.0000,0.00000000
"",44,14,663.00,681.00,59,0.7087,306.00,149.00,0.00,0.00,0.0000,0.00000000
"",44,15,663.00,681.00,63,0.7087,306.00,149.00,0.00,0.00,0.0000,0.00000000
"",43,0,745.00,1128.00,0,0.1890,126.00,96.00,0.00,0.00,0.0000,0.00000000
"",43,1,745.00,1128.00,11,0.1890,127.00,96.00,0.00,0.00,0.0000,0.00000000
"",43,2,745.00,1128.00,16,0.1890,127.00,96.00,0.00,0.00,0.0000,0.00000000
"",43,3,745.00,1128.00,21,0.1890,127.00,96.00,0.00,0.00,0.0000,0.00000000
"",43,4,745.00,1128.00,21,0.1890,129.00,96.00,0.00,0.00,0.0000,0.00000000
"",43,5,745.00,1128.00,27,0.1890,130.00,96.00,0.00,0.00,0.0000,0.00000000
"",43,6,745.00,1128.00,32,0.1890,127.00,96.00,0.00,0.00,0.0000,0.00000000
"",43,7,743.00,1127.00,32,0.2992,153.00,126.00,-600.00,-1600.00,190924.7188,0.00396292
"",43,8,740.00,1119.00,37,0.2992,153.00,127.00,-988.75,-2471.88,0.0000,0.00000000
"",43,9,734.07,1104.17,43,0.2992,153.00,127.00,-988.75,-2471.88,0.0000,0.00000000
"",43,10,734.00,1104.00,43,0.3071,156.00,127.00,-1600.00,-3800.00,173845.3594,0.00323381
"",43,11,726.00,1085.00,48,0.3228,162.00,128.00,-1666.67,-4666.67,0.0000,0.00000000
"",43,12,716.00,1057.00,54,0.3465,172.00,130.00,-1666.67,-4666.67,0.0000,0.00000000
"",43,13,715.43,1055.40,54,0.3465,172.00,130.00,-2485.74,-7080.08,468221.9688,0.00167653
