method,gesture_index,point_index,x,y,time_offset_ms,pressure,touch_major,touch_minor,vx_px_s,vy_px_s,accel_px_s2,curvature
"test3",36,15,608.40,349.20,900,1.0000,0.00,0.00,222.22,-733.33,3344.8044,0.00000000
"test3",36,16,618.40,316.20,945,1.0000,0.00,0.00,178.57,-589.29,10995.4971,0.00000000
"test3",36,17,628.40,283.20,1001,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",36,18,628.40,283.20,1069,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",35,0,631.40,898.20,0,1.0000,0.00,0.00,0.00,-74.63,8184.5264,0.62214291
"test3",35,1,631.40,893.20,67,1.0000,0.00,0.00,-232.14,-571.43,1468.3629,0.00038540
"test3",35,2,618.40,861.20,123,1.0000,0.00,0.00,-208.96,-492.54,1400.9645,0.00000000
"test3",35,3,604.40,828.20,190,1.0000,0.00,0.00,-245.61,-578.95,0.0000,0.00000000
"test3",35,4,590.40,795.20,247,1.0000,0.00,0.00,-245.61,-578.95,1646.7478,0.00000000
"test3",35,5,576.40,762.20,304,1.0000,0.00,0.00,-208.96,-492.54,4053.8027,0.00109089
"test3",35,6,562.40,729.20,371,1.0000,0.00,0.00,-295.45,-750.00,6351.1396,0.00047856
"test3",35,7,549.40,696.20,415,1.0000,0.00,0.00,-205.88,-485.29,1661.2194,0.00000000
"test3",35,8,535.40,663.20,483,1.0000,0.00,0.00,-250.00,-589.29,200.5393,0.00000000
"test3",35,9,521.40,630.20,539,1.0000,0.00,0.00,-245.61,-578.95,1646.7478,0.00000000
"test3",35,10,507.40,597.20,596,1.0000,0.00,0.00,-208.96,-492.54,1568.5796,0.00000000
"test3",35,11,493.40,564.20,663,1.0000,0.00,0.00,-250.00,-589.29,0.0000,0.00000000
"test3",35,12,479.40,531.20,719,1.0000,0.00,0.00,-250.00,-589.29,1995.9227,0.00059879
"test3",35,13,465.40,498.20,775,1.0000,0.00,0.00,-194.03,-492.54,1341.8931,0.00085436
"test3",35,14,452.40,465.20,842,1.0000,0.00,0.00,-241.38,-568.97,581.2383,0.00000000
"test3",35,15,438.40,432.20,900,1.0000,0.00,0.00,-254.55,-600.00,2122.4260,0.00000000
"test3",35,16,424.40,399.20,955,1.0000,0.00,0.00,-208.96,-492.54,1568.5796,0.00000000
"test3",35,17,410.40,366.20,1022,1.0000,0.00,0.00,-250.00,-589.29,200.5393,0.00000000
"test3",35,18,396.40,333.20,1078,1.0000,0.00,0.00,-245.61,-578.95,11033.2100,0.00000000
"test3",35,19,382.40,300.20,1135,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",35,20,382.40,300.20,1215,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",34,0,237.40,859.20,0,1.0000,0.00,0.00,34.48,0.00,32.4289,0.00000000
"test3",34,1,239.40,859.20,58,1.0000,0.00,0.00,36.36,0.00,9431.7217,6.56716490
"test3",34,2,241.40,859.20,113,1.0000,0.00,0.00,238.81,-477.61,1398.2361,0.00000000
"test3",34,3,257.40,827.20,180,1.0000,0.00,0.00,280.70,-561.40,196.6384,0.00000000
"test3",34,4,273.40,795.20,237,1.0000,0.00,0.00,285.71,-571.43,3321.4651,0.00000000
"test3",34,5,289.40,763.20,293,1.0000,0.00,0.00,202.53,-405.06,2354.4563,0.00000000
"test3",34,6,305.40,731.20,372,1.0000,0.00,0.00,285.71,-571.43,2013.2671,0.00000000
"test3",34,7,321.40,699.20,428,1.0000,0.00,0.00,235.29,-470.59,1896.5051,0.00042425
"test3",34,8,337.40,667.20,496,1.0000,0.00,0.00,285.71,-589.29,2829.7957,0.00041283
"test3",34,9,353.40,634.20,552,1.0000,0.00,0.00,363.64,-727.27,8187.2988,0.00000000
"test3",34,10,369.40,602.20,596,1.0000,0.00,0.00,202.53,-405.06,4360.3740,0.00060003
"test3",34,11,385.40,570.20,675,1.0000,0.00,0.00,347.83,-717.39,3196.4370,0.00027129
"test3",34,12,401.40,537.20,721,1.0000,0.00,0.00,290.91,-581.82,2118.2930,0.00000000
"test3",34,13,417.40,505.20,776,1.0000,0.00,0.00,238.81,-477.61,1398.2361,0.00000000
"test3",34,14,433.40,473.20,843,1.0000,0.00,0.00,280.70,-561.40,0.0000,0.00000000
"test3",34,15,449.40,441.20,900,1.0000,0.00,0.00,280.70,-561.40,1643.5406,0.00000000
"test3",34,16,465.40,409.20,957,1.0000,0.00,0.00,238.81,-477.61,1807.8453,0.00041801
"test3",34,17,481.40,377.20,1024,1.0000,0.00,0.00,285.71,-589.29,505.8783,0.00031868
"test3",34,18,497.40,344.20,1080,1.0000,0.00,0.00,280.70,-561.40,2706.8098,0.00029287
"test3",34,19,513.40,312.20,1137,1.0000,0.00,0.00,205.88,-426.47,0.0000,0.00000000
"test3",34,20,527.40,283.20,1205,0.0000,0.00,0.00,205.88,-426.47,0.0000,0.00000000
"test3",33,0,456.40,857.20,0,1.0000,0.00,0.00,-53.10,-123.89,3594.4370,0.02821558
"test3",33,1,450.40,843.20,113,1.0000,0.00,0.00,-264.71,-470.59,1701.4547,0.00000000
"test3",33,2,432.40,811.20,181,1.0000,0.00,0.00,-321.43,-571.43,212.8655,0.00000000
"test3",33,3,414.40,779.20,237,1.0000,0.00,0.00,-327.27,-581.82,216.7358,0.00000000
"test3",33,4,396.40,747.20,292,1.0000,0.00,0.00,-321.43,-571.43,205.3973,0.00000000
"test3",33,5,378.40,715.20,348,1.0000,0.00,0.00,-315.79,-561.40,3146.9570,0.00000000
"test3",33,6,360.40,683.20,405,1.0000,0.00,0.00,-227.85,-405.06,4679.5723,0.00000000
"test3",33,7,342.40,651.20,484,1.0000,0.00,0.00,-409.09,-727.27,4325.2202,0.00000000
"test3",33,8,324.40,619.20,528,1.0000,0.00,0.00,-315.79,-561.40,1686.6320,0.00000000
"test3",33,9,306.40,587.20,585,1.0000,0.00,0.00,-268.66,-477.61,1606.5713,0.00000000
"test3",33,10,288.40,555.20,652,1.0000,0.00,0.00,-321.43,-571.43,205.3973,0.00000000
"test3",33,11,270.40,523.20,708,1.0000,0.00,0.00,-315.79,-561.40,1686.6320,0.00000000
"test3",33,12,252.40,491.20,765,1.0000,0.00,0.00,-268.66,-477.61,1606.5713,0.00000000
"test3",33,13,234.40,459.20,832,1.0000,0.00,0.00,-321.43,-571.43,205.3973,0.00000000
"test3",33,14,216.40,427.20,888,1.0000,0.00,0.00,-315.79,-561.40,1965.2930,0.00000000
"test3",33,15,198.40,395.20,945,1.0000,0.00,0.00,-260.87,-463.77,7356.4185,0.00243345
"test3",33,16,180.40,363.20,1014,1.0000,0.00,0.00,-54.55,0.00,0.0000,0.00000000
"test3",33,17,177.40,363.20,1069,0.0000,0.00,0.00,-54.55,0.00,0.0000,0.00000000
"test3",32,0,733.40,760.20,0,1.0000,0.00,0.00,-151.52,-292.93,2350.0239,0.00008620
"test3",32,1,718.40,731.20,99,1.0000,0.00,0.00,-257.58,-500.00,1345.5645,0.00000000
"test3",32,2,701.40,698.20,165,1.0000,0.00,0.00,-298.25,-578.95,415.4722,0.00000000
"test3",32,3,684.40,665.20,222,1.0000,0.00,0.00,-309.09,-600.00,3728.0645,0.00000000
"test3",32,4,667.40,632.20,277,1.0000,0.00,0.00,-215.19,-417.72,4494.0396,0.00000000
"test3",32,5,650.40,599.20,356,1.0000,0.00,0.00,-377.78,-733.33,3859.2776,0.00000000
"test3",32,6,633.40,566.20,401,1.0000,0.00,0.00,-298.25,-578.95,1705.2974,0.00000000
"test3",32,7,616.40,533.20,458,1.0000,0.00,0.00,-253.73,-492.54,1624.3501,0.00000000
"test3",32,8,599.40,500.20,525,1.0000,0.00,0.00,-303.57,-589.29,0.0000,0.00000000
"test3",32,9,582.40,467.20,581,1.0000,0.00,0.00,-303.57,-589.29,2088.9158,0.00000000
"test3",32,10,565.40,434.20,637,1.0000,0.00,0.00,-250.00,-485.29,0.0000,0.00000000
"test3",32,11,548.40,401.20,705,1.0000,0.00,0.00,-250.00,-485.29,4103.1953,0.00000000
"test3",32,12,531.40,368.20,773,1.0000,0.00,0.00,-377.78,-733.33,6019.3208,0.00000000
"test3",32,13,514.40,335.20,818,1.0000,0.00,0.00,-253.73,-492.54,0.0000,0.00000000
"test3",32,14,497.40,302.20,885,1.0000,0.00,0.00,-253.73,-492.54,332.2985,0.00032745
"test3",32,15,480.40,269.20,952,1.0000,0.00,0.00,-250.00,-470.59,7836.3628,0.00000000
"test3",32,16,463.40,237.20,1020,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",32,17,463.40,237.20,1066,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",31,0,517.40,909.20,0,1.0000,0.00,0.00,0.00,-35.40,1617.5540,0.00000000
"test3",31,1,517.40,905.20,113,1.0000,0.00,0.00,0.00,-218.18,7352.9033,0.06138392
"test3",31,2,517.40,893.20,168,1.0000,0.00,0.00,160.71,-589.29,2054.9968,0.00000000
"test3",31,3,526.40,860.20,224,1.0000,0.00,0.00,130.43,-478.26,1995.6858,0.00000000
"test3",31,4,535.40,827.20,293,1.0000,0.00,0.00,166.67,-611.11,418.9355,0.00000000
"test3",31,5,544.40,794.20,347,1.0000,0.00,0.00,160.71,-589.29,2054.9968,0.00000000
"test3",31,6,553.40,761.20,403,1.0000,0.00,0.00,130.43,-478.26,1667.8235,0.00000000
"test3",31,7,562.40,728.20,472,1.0000,0.00,0.00,160.71,-589.29,0.0000,0.00000000
"test3",31,8,571.40,695.20,528,1.0000,0.00,0.00,160.71,-589.29,1790.7488,0.00000000
"test3",31,9,580.40,662.20,584,1.0000,0.00,0.00,134.33,-492.54,1496.7454,0.00000000
"test3",31,10,589.40,629.20,651,1.0000,0.00,0.00,160.71,-589.29,191.3555,0.00000000
"test3",31,11,598.40,596.20,707,1.0000,0.00,0.00,157.89,-578.95,1571.3337,0.00000000
"test3",31,12,607.40,563.20,764,1.0000,0.00,0.00,134.33,-492.54,220.8639,0.00000000
"test3",31,13,616.40,530.20,831,1.0000,0.00,0.00,130.43,-478.26,1828.7743,0.00000000
"test3",31,14,625.40,497.20,900,1.0000,0.00,0.00,163.64,-600.00,396.7549,0.00000000
"test3",31,15,634.40,464.20,955,1.0000,0.00,0.00,157.89,-578.95,187.9984,0.00000000
"test3",31,16,643.40,431.20,1012,1.0000,0.00,0.00,160.71,-589.29,3175.5405,0.00000000
"test3",31,17,652.40,398.20,1068,1.0000,0.00,0.00,113.92,-417.72,4141.0000,0.00000000
"test3",31,18,661.40,365.20,1147,1.0000,0.00,0.00,200.00,-733.33,10027.8174,0.00240950
"test3",31,19,670.40,332.20,1192,1.0000,0.00,0.00,142.86,-285.71,5704.2549,0.00000000
"test3",31,20,678.40,316.20,1248,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",31,21,678.40,316.20,1316,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",30,0,379.40,938.20,0,1.0000,0.00,0.00,-8.00,-32.00,3398.9438,1.07001007
"test3",30,1,378.40,934.20,125,1.0000,0.00,0.00,36.36,-454.55,2767.2603,0.00522971
"test3",30,2,380.40,909.20,180,1.0000,0.00,0.00,107.14,-589.29,1887.4375,0.00000000
"test3",30,3,386.40,876.20,236,1.0000,0.00,0.00,88.24,-485.29,1554.3604,0.00000000
"test3",30,4,392.40,843.20,304,1.0000,0.00,0.00,107.14,-589.29,1887.4375,0.00000000
"test3",30,5,398.40,810.20,360,1.0000,0.00,0.00,88.24,-485.29,1714.5067,0.00000000
"test3",30,6,404.40,777.20,428,1.0000,0.00,0.00,109.09,-600.00,2119.7537,0.00000000
"test3",30,7,410.40,744.20,483,1.0000,0.00,0.00,88.24,-485.29,3707.4377,0.00000000
"test3",30,8,416.40,711.20,551,1.0000,0.00,0.00,133.33,-733.33,5602.3501,0.00000000
"test3",30,9,422.40,678.20,596,1.0000,0.00,0.00,88.24,-485.29,1554.3604,0.00000000
"test3",30,10,428.40,645.20,664,1.0000,0.00,0.00,107.14,-589.29,3176.3145,0.00061219
"test3",30,11,434.40,612.20,720,1.0000,0.00,0.00,87.50,-412.50,2258.9902,0.00000000
"test3",30,12,441.40,579.20,800,1.0000,0.00,0.00,125.00,-589.29,2933.7539,0.00000000
"test3",30,13,448.40,546.20,856,1.0000,0.00,0.00,159.09,-750.00,6149.9009,0.00000000
"test3",30,14,455.40,513.20,900,1.0000,0.00,0.00,102.94,-485.29,108.8880,0.00000000
"test3",30,15,462.40,480.20,968,1.0000,0.00,0.00,104.48,-492.54,3673.9375,0.00000000
"test3",30,16,469.40,447.20,1035,1.0000,0.00,0.00,155.56,-733.33,5634.6265,0.00000000
"test3",30,17,476.40,414.20,1080,1.0000,0.00,0.00,102.94,-485.29,7504.3306,0.00126522
"test3",30,18,483.40,381.20,1148,1.0000,0.00,0.00,17.86,17.86,0.0000,0.00000000
"test3",30,19,484.40,382.20,1204,0.0000,0.00,0.00,17.86,17.86,0.0000,0.00000000
"test3",29,0,641.40,776.20,0,1.0000,0.00,0.00,-294.64,-8.93,1759.5720,0.00453111
"test3",29,1,608.40,775.20,112,1.0000,0.00,0.00,-485.29,-58.82,1593.5504,0.00109092
"test3",29,2,575.40,771.20,180,1.0000,0.00,0.00,-589.29,-89.29,1549.4816,0.00435983
"test3",29,3,542.40,766.20,236,1.0000,0.00,0.00,-578.95,-175.44,1011.2103,0.00245782
"test3",29,4,509.40,756.20,293,1.0000,0.00,0.00,-589.29,-232.14,0.0000,0.00000000
"test3",29,5,476.40,743.20,349,1.0000,0.00,0.00,-589.29,-232.14,1770.1384,0.00247267
"test3",29,6,443.40,730.20,405,1.0000,0.00,0.00,-492.54,-253.73,1624.3501,0.00000000
"test3",29,7,410.40,713.20,472,1.0000,0.00,0.00,-589.29,-303.57,1275.5100,0.00258048
"test3",29,8,377.40,696.20,528,1.0000,0.00,0.00,-589.29,-375.00,3954.8420,0.00000000
"test3",29,9,344.40,675.20,584,1.0000,0.00,0.00,-402.44,-256.10,5701.3940,0.00107657
"test3",29,10,311.40,654.20,666,1.0000,0.00,0.00,-785.71,-523.81,5916.7368,0.00000000
"test3",29,11,278.40,632.20,708,1.0000,0.00,0.00,-578.95,-385.96,1821.9642,0.00000000
"test3",29,12,245.40,610.20,765,1.0000,0.00,0.00,-492.54,-328.36,129.9293,0.00000000
"test3",29,13,212.40,588.20,832,1.0000,0.00,0.00,-485.29,-323.53,4573.2783,0.00079931
"test3",29,14,179.40,566.20,900,1.0000,0.00,0.00,-733.33,-511.11,19863.8887,0.00000000
"test3",29,15,146.40,543.20,945,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",29,16,146.40,543.20,1012,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",28,0,707.40,821.20,0,1.0000,0.00,0.00,-74.63,-238.81,5631.0537,0.00685790
"test3",28,1,702.40,805.20,67,1.0000,0.00,0.00,-214.29,-589.29,196.4398,0.00000000
"test3",28,2,690.40,772.20,123,1.0000,0.00,0.00,-210.53,-578.95,1748.2992,0.00000000
"test3",28,3,678.40,739.20,180,1.0000,0.00,0.00,-176.47,-485.29,1968.7834,0.00000000
"test3",28,4,666.40,706.20,248,1.0000,0.00,0.00,-222.22,-611.11,830.4734,0.00000000
"test3",28,5,654.40,673.20,302,1.0000,0.00,0.00,-206.90,-568.97,1265.2361,0.00000000
"test3",28,6,642.40,640.20,360,1.0000,0.00,0.00,-181.82,-500.00,1272.8037,0.00000000
"test3",28,7,630.40,607.20,426,1.0000,0.00,0.00,-210.53,-578.95,3009.7300,0.00000000
"test3",28,8,618.40,574.20,483,1.0000,0.00,0.00,-151.90,-417.72,4475.5127,0.00000000
"test3",28,9,606.40,541.20,562,1.0000,0.00,0.00,-272.73,-750.00,3886.5964,0.00000000
"test3",28,10,594.40,508.20,606,1.0000,0.00,0.00,-214.29,-589.29,2109.5984,0.00000000
"test3",28,11,582.40,475.20,662,1.0000,0.00,0.00,-173.91,-478.26,1712.1377,0.00000000
"test3",28,12,570.40,442.20,731,1.0000,0.00,0.00,-214.29,-589.29,0.0000,0.00000000
"test3",28,13,558.40,409.20,787,1.0000,0.00,0.00,-214.29,-589.29,1838.3292,0.00000000
"test3",28,14,546.40,376.20,843,1.0000,0.00,0.00,-179.10,-492.54,115.0335,0.00000000
"test3",28,15,534.40,343.20,910,1.0000,0.00,0.00,-176.47,-485.29,3881.3174,0.00000000
"test3",28,16,522.40,310.20,978,1.0000,0.00,0.00,-266.67,-733.33,7977.9336,0.00178832
"test3",28,17,510.40,277.20,1023,1.0000,0.00,0.00,-191.18,-382.35,0.0000,0.00000000
"test3",28,18,497.40,251.20,1091,0.0000,0.00,0.00,-191.18,-382.35,0.0000,0.00000000
"test3",27,0,361.40,752.20,0,1.0000,0.00,0.00,157.07,-104.71,1787.7269,0.00000000
"test3",27,1,391.40,732.20,191,1.0000,0.00,0.00,441.18,-294.12,1843.0394,0.00000000
"test3",27,2,421.40,712.20,259,1.0000,0.00,0.00,545.45,-363.64,418.2175,0.00000000
"test3",27,3,451.40,692.20,314,1.0000,0.00,0.00,526.32,-350.88,403.5432,0.00000000
"test3",27,4,481.40,672.20,371,1.0000,0.00,0.00,545.45,-363.64,418.2175,0.00000000
"test3",27,5,511.40,652.20,426,1.0000,0.00,0.00,526.32,-350.88,1801.4146,0.00052873
"test3",27,6,541.40,632.20,483,1.0000,0.00,0.00,434.78,-304.35,2325.7429,0.00022992
"test3",27,7,571.40,611.20,552,1.0000,0.00,0.00,563.64,-400.00,724.9526,0.00038646
"test3",27,8,602.40,589.20,607,1.0000,0.00,0.00,526.32,-385.96,1356.1952,0.00036902
"test3",27,9,632.40,567.20,664,1.0000,0.00,0.00,469.70,-333.33,1171.2595,0.00046376
"test3",27,10,663.40,545.20,730,1.0000,0.00,0.00,526.32,-385.96,204.4705,0.00000000
"test3",27,11,693.40,523.20,787,1.0000,0.00,0.00,535.71,-392.86,2002.0507,0.00179140
"test3",27,12,723.40,501.20,843,1.0000,0.00,0.00,426.47,-367.65,1619.2623,0.00282673
"test3",27,13,752.40,476.20,911,1.0000,0.00,0.00,456.14,-473.68,11988.2080,0.00106265
"test3",27,14,778.40,449.20,968,1.0000,0.00,0.00,-36.36,0.00,0.0000,0.00000000
"test3",27,15,776.40,449.20,1023,0.0000,0.00,0.00,-36.36,0.00,0.0000,0.00000000
"test3",26,0,645.40,747.20,0,1.0000,0.00,0.00,-80.00,-200.00,3294.3687,0.00343033
"test3",26,1,635.40,722.20,125,1.0000,0.00,0.00,-214.29,-589.29,1838.3292,0.00000000
"test3",26,2,623.40,689.20,181,1.0000,0.00,0.00,-179.10,-492.54,115.0335,0.00000000
"test3",26,3,611.40,656.20,248,1.0000,0.00,0.00,-176.47,-485.29,4142.1167,0.00000000
"test3",26,4,599.40,623.20,316,1.0000,0.00,0.00,-272.73,-750.00,6401.4526,0.00000000
"test3",26,5,587.40,590.20,360,1.0000,0.00,0.00,-176.47,-485.29,1627.2600,0.00000000
"test3",26,6,575.40,557.20,428,1.0000,0.00,0.00,-214.29,-589.29,196.4398,0.00000000
"test3",26,7,563.40,524.20,484,1.0000,0.00,0.00,-210.53,-578.95,1613.0844,0.00000000
"test3",26,8,551.40,491.20,541,1.0000,0.00,0.00,-179.10,-492.54,1306.2300,0.00089592
"test3",26,9,539.40,458.20,608,1.0000,0.00,0.00,-192.98,-578.95,1597.9685,0.00000000
"test3",26,10,528.40,425.20,665,1.0000,0.00,0.00,-164.18,-492.54,1522.1157,0.00000000
"test3",26,11,517.40,392.20,732,1.0000,0.00,0.00,-196.43,-589.29,0.0000,0.00000000
"test3",26,12,506.40,359.20,788,1.0000,0.00,0.00,-196.43,-589.29,0.0000,0.00000000
"test3",26,13,495.40,326.20,844,1.0000,0.00,0.00,-196.43,-589.29,2089.8296,0.00000000
"test3",26,14,484.40,293.20,900,1.0000,0.00,0.00,-159.42,-478.26,1859.7727,0.00000000
"test3",26,15,473.40,260.20,969,1.0000,0.00,0.00,-200.00,-600.00,205.3428,0.00000000
"test3",26,16,462.40,227.20,1024,1.0000,0.00,0.00,-196.43,-589.29,11092.1729,0.00000000
"test3",26,17,451.40,194.20,1080,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",26,18,451.40,194.20,1148,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",25,0,589.40,731.20,0,1.0000,0.00,0.00,0.00,70.18,10253.6719,0.58295447
"test3",25,1,589.40,735.20,57,1.0000,0.00,0.00,-163.64,-490.91,254.7051,0.00094731
"test3",25,2,580.40,708.20,112,1.0000,0.00,0.00,-176.47,-485.29,1627.2600,0.00000000
"test3",25,3,568.40,675.20,180,1.0000,0.00,0.00,-214.29,-589.29,1838.3292,0.00000000
"test3",25,4,556.40,642.20,236,1.0000,0.00,0.00,-179.10,-492.54,226.7322,0.00000000
"test3",25,5,544.40,609.20,303,1.0000,0.00,0.00,-173.91,-478.26,4459.5225,0.00000000
"test3",25,6,532.40,576.20,372,1.0000,0.00,0.00,-279.07,-767.44,8654.0645,0.00000000
"test3",25,7,520.40,543.20,415,1.0000,0.00,0.00,-151.90,-417.72,4251.0269,0.00000000
"test3",25,8,508.40,510.20,494,1.0000,0.00,0.00,-266.67,-733.33,3650.5894,0.00000000
"test3",25,9,496.40,477.20,539,1.0000,0.00,0.00,-210.53,-578.95,1748.2992,0.00000000
"test3",25,10,484.40,444.20,596,1.0000,0.00,0.00,-176.47,-485.29,0.0000,0.00000000
"test3",25,11,472.40,411.20,664,1.0000,0.00,0.00,-176.47,-485.29,4142.1167,0.00000000
"test3",25,12,460.40,378.20,732,1.0000,0.00,0.00,-272.73,-750.00,6226.2886,0.00000000
"test3",25,13,448.40,345.20,776,1.0000,0.00,0.00,-179.10,-492.54,115.0335,0.00000000
"test3",25,14,436.40,312.20,843,1.0000,0.00,0.00,-176.47,-485.29,1627.2600,0.00000000
"test3",25,15,424.40,279.20,911,1.0000,0.00,0.00,-214.29,-589.29,2109.5984,0.00000000
"test3",25,16,412.40,246.20,967,1.0000,0.00,0.00,-173.91,-478.26,9403.4365,0.01858100
"test3",25,17,400.40,213.20,1036,1.0000,0.00,0.00,-295.45,159.09,0.0000,0.00000000
"test3",25,18,387.40,220.20,1080,0.0000,0.00,0.00,-295.45,159.09,0.0000,0.00000000
"test3",24,0,276.40,733.20,0,1.0000,0.00,0.00,105.56,-161.11,2452.9985,0.00146549
"test3",24,1,295.40,704.20,180,1.0000,0.00,0.00,339.29,-535.71,2224.5640,0.00034943
"test3",24,2,314.40,674.20,236,1.0000,0.00,0.00,279.41,-426.47,1606.6731,0.00000000
"test3",24,3,333.40,645.20,304,1.0000,0.00,0.00,339.29,-517.86,318.8776,0.00069589
"test3",24,4,352.40,616.20,360,1.0000,0.00,0.00,357.14,-517.86,0.0000,0.00000000
"test3",24,5,372.40,587.20,416,1.0000,0.00,0.00,357.14,-517.86,1982.3582,0.00000000
"test3",24,6,392.40,558.20,472,1.0000,0.00,0.00,294.12,-426.47,1632.5302,0.00000000
"test3",24,7,412.40,529.20,540,1.0000,0.00,0.00,357.14,-517.86,197.0759,0.00000000
"test3",24,8,432.40,500.20,596,1.0000,0.00,0.00,350.88,-508.77,1618.3092,0.00000000
"test3",24,9,452.40,471.20,653,1.0000,0.00,0.00,298.51,-432.84,1541.4907,0.00000000
"test3",24,10,472.40,442.20,720,1.0000,0.00,0.00,357.14,-517.86,0.0000,0.00000000
"test3",24,11,492.40,413.20,776,1.0000,0.00,0.00,357.14,-517.86,2116.4304,0.00000000
"test3",24,12,512.40,384.20,832,1.0000,0.00,0.00,289.86,-420.29,220.8729,0.00000000
"test3",24,13,532.40,355.20,901,1.0000,0.00,0.00,298.51,-432.84,3658.4998,0.00098765
"test3",24,14,552.40,326.20,968,1.0000,0.00,0.00,422.22,-644.44,17120.9238,0.00000000
"test3",24,15,571.40,297.20,1013,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",24,16,571.40,297.20,1081,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",23,0,614.40,832.20,0,1.0000,0.00,0.00,-314.81,-481.48,1334.3015,0.00022122
"test3",23,1,597.40,806.20,54,1.0000,0.00,0.00,-350.88,-543.86,1481.5323,0.00033888
"test3",23,2,577.40,775.20,111,1.0000,0.00,0.00,-298.51,-477.61,442.2107,0.00036140
"test3",23,3,557.40,743.20,178,1.0000,0.00,0.00,-289.86,-449.28,549.7771,0.00041644
"test3",23,4,537.40,712.20,247,1.0000,0.00,0.00,-303.03,-484.85,4042.7224,0.00000000
"test3",23,5,517.40,680.20,313,1.0000,0.00,0.00,-444.44,-711.11,3923.1641,0.00000000
"test3",23,6,497.40,648.20,358,1.0000,0.00,0.00,-350.88,-561.40,1733.5266,0.00000000
"test3",23,7,477.40,616.20,415,1.0000,0.00,0.00,-298.51,-477.61,1651.2399,0.00000000
"test3",23,8,457.40,584.20,482,1.0000,0.00,0.00,-357.14,-571.43,0.0000,0.00000000
"test3",23,9,437.40,552.20,538,1.0000,0.00,0.00,-357.14,-571.43,2052.2410,0.00030207
"test3",23,10,417.40,520.20,594,1.0000,0.00,0.00,-289.86,-478.26,241.9382,0.00000000
"test3",23,11,397.40,487.20,663,1.0000,0.00,0.00,-298.51,-492.54,4493.3774,0.00000000
"test3",23,12,377.40,454.20,730,1.0000,0.00,0.00,-454.55,-750.00,7034.6797,0.00000000
"test3",23,13,357.40,421.20,774,1.0000,0.00,0.00,-294.12,-485.29,1610.4509,0.00000000
"test3",23,14,337.40,388.20,842,1.0000,0.00,0.00,-350.88,-578.95,12996.8086,0.00446422
"test3",23,15,317.40,355.20,899,1.0000,0.00,0.00,-71.43,107.14,0.0000,0.00000000
"test3",23,16,313.40,361.20,955,0.0000,0.00,0.00,-71.43,107.14,0.0000,0.00000000
"test3",22,0,288.38,834.10,0,1.0000,0.00,0.00,14.85,-24.75,2421.5171,0.68433821
"test3",22,1,291.38,829.10,202,1.0000,0.00,0.00,358.21,-373.13,3774.2634,0.00000000
"test3",22,2,315.38,804.10,269,1.0000,0.00,0.00,533.33,-555.56,5788.4927,0.00000000
"test3",22,3,339.38,779.10,314,1.0000,0.00,0.00,352.94,-367.65,4088.0132,0.00000000
"test3",22,4,363.38,754.10,382,1.0000,0.00,0.00,545.45,-568.18,6317.8384,0.00000000
"test3",22,5,387.38,729.10,426,1.0000,0.00,0.00,352.94,-367.65,1606.0049,0.00000000
"test3",22,6,411.38,704.10,494,1.0000,0.00,0.00,428.57,-446.43,1950.1487,0.00000000
"test3",22,7,435.38,679.10,550,1.0000,0.00,0.00,352.94,-367.65,4063.7817,0.00090766
"test3",22,8,459.38,654.10,618,1.0000,0.00,0.00,555.56,-555.56,5905.3960,0.00000000
"test3",22,9,484.38,629.10,663,1.0000,0.00,0.00,367.65,-367.65,1807.2427,0.00000002
"test3",22,10,509.38,604.10,731,1.0000,0.00,0.00,454.54,-454.55,410.0881,0.00000002
"test3",22,11,534.38,579.10,786,1.0000,0.00,0.00,438.60,-438.60,1760.3097,0.00000000
"test3",22,12,559.38,554.10,843,1.0000,0.00,0.00,367.65,-367.65,1638.4391,0.00000000
"test3",22,13,584.38,529.10,911,1.0000,0.00,0.00,446.43,-446.43,0.0000,0.00000000
"test3",22,14,609.38,504.10,967,1.0000,0.00,0.00,446.43,-446.43,3543.5601,0.00039598
"test3",22,15,634.38,479.10,1023,1.0000,0.00,0.00,312.50,-300.00,1730.4493,0.00917365
"test3",22,16,659.38,455.10,1103,1.0000,0.00,0.00,227.27,-409.09,10635.9814,0.00000000
"test3",22,17,669.38,437.10,1147,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
